pipeline,rank,dataset,signal,iteration,f1,recall,precision,observed,expected,tn,fp,fn,tp,status,elapsed,split,run_id
LSTM-AE,114,YAHOOA3,A3Benchmark-TS58,0,1.0,1.0,1.0,"[[113.0, 223.0, 0.08641133804166451], [789.0, 901.0, 0.18092168565635977], [1191.0, 1300.0, 0.1543394768107838]]","[[166, 166], [845, 845], [1243, 1243]]",,0,0,3,OK,16.543096,False,09b9730c-8
LSTM-AE,115,UCR,132-InternalBleeding10,0,1.0,1.0,1.0,"[[1224160200.0, 1224200400.0, 0.7548567668239454]]","[[1224177000, 1224186000]]",,0,0,1,OK,30.943204,True,09b9730c-8
LSTM-AE,116,realAWSCloudwatch,ec2_network_in_257a54,0,1.0,1.0,1.0,"[[1397538840.0, 1397609040.0, 1.273551529921627]]","[[1397512740, 1397633340]]",,0,0,1,OK,15.695718,False,09b9730c-8
LSTM-AE,117,realAWSCloudwatch,elb_request_count_8c0756,0,1.0,1.0,1.0,"[[1397282640.0, 1397348640.0, 0.09447286238580725], [1398153240.0, 1398223440.0, 0.10767172296388793]]","[[1397286240, 1397346240], [1398158040, 1398218040]]",,0,0,2,OK,18.574022,False,09b9730c-8
LSTM-AE,118,artificialWithAnomaly,art_increase_spike_density,0,1.0,1.0,1.0,"[[1396872000.0, 1396902600.0, 0.1510232291658474], [1396906200.0, 1396938600.0, 0.08477774306411981]]","[[1396844700, 1396965300]]",,0,0,1,OK,16.260396,False,09b9730c-8
LSTM-AE,119,YAHOOA3,A3Benchmark-TS96,0,1.0,1.0,1.0,"[[575.0, 689.0, 0.28376423430219316], [975.0, 1087.0, 0.12876213837191003], [1144.0, 1227.0, 0.0008224088537197597], [1274.0, 1381.0, 0.03638767751772739]]","[[632, 632], [1030, 1030], [1201, 1201], [1318, 1318], [1335, 1335]]",,0,0,5,OK,17.691346,False,09b9730c-8
LSTM-AE,120,UCR,052-DISTORTEDTkeepThirdMARS,0,1.0,1.0,1.0,"[[1224252000.0, 1224286200.0, 0.07805432354518377]]","[[1224232500, 1224261900]]",,0,0,1,OK,36.470705,True,09b9730c-8
LSTM-AE,121,MSL,P-14,0,1.0,1.0,1.0,"[[1383372000.0, 1385208000.0, 3.981431017730761]]","[[1383847200, 1387735200]]",,0,0,1,OK,29.24828,True,09b9730c-8
LSTM-AE,122,YAHOOA2,synthetic_81,0,1.0,1.0,1.0,"[[838.0, 950.0, 0.2452151890207231]]","[[894, 894]]",,0,0,1,OK,11.528502,False,09b9730c-8
LSTM-AE,123,YAHOOA2,synthetic_49,0,1.0,1.0,1.0,"[[603.0, 715.0, 0.806227208905206], [839.0, 950.0, 0.8850457428037047]]","[[659, 660], [894, 895]]",,0,0,2,OK,11.836691,False,09b9730c-8
LSTM-AE,124,SMAP,A-4,0,1.0,1.0,1.0,"[[1377583200.0, 1382745600.0, 0.06607629548536756]]","[[1379203200, 1381579200]]",,0,0,1,OK,30.204243,True,09b9730c-8
LSTM-AE,125,UCR,139-InternalBleeding20,0,1.0,1.0,1.0,"[[1224554100.0, 1224604200.0, 0.5963622305556118]]","[[1224546900, 1224594900]]",,0,0,1,OK,28.414038,True,09b9730c-8
LSTM-AE,126,SMAP,P-3,0,1.0,1.0,1.0,"[[1409313600.0, 1411776000.0, 0.11984060075335828]]","[[1401148800, 1429984800]]",,0,0,1,OK,31.183198,True,09b9730c-8
LSTM-AE,127,MSL,D-16,0,1.0,1.0,1.0,"[[1267790400.0, 1269756000.0, 0.19022611866081665]]","[[1267120800, 1281160800]]",,0,0,1,OK,13.401661,True,09b9730c-8
LSTM-AE,128,UCR,115-CIMIS44AirTemperature3,0,1.0,1.0,1.0,"[[1224757800.0, 1224797700.0, 0.5628005914663687]]","[[1224775200, 1224782400]]",,0,0,1,OK,35.431985,True,09b9730c-8
LSTM-AE,129,SMAP,D-4,0,1.0,1.0,1.0,"[[1396612800.0, 1398816000.0, 3.962335878663865]]","[[1396872000, 1467007200]]",,0,0,1,OK,22.473675,True,09b9730c-8
LSTM-AE,130,YAHOOA2,synthetic_98,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.3323516911146129], [839.0, 951.0, 1.2857797854897475]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,15.509056,False,09b9730c-8
LSTM-AE,131,SMAP,A-3,0,1.0,1.0,1.0,"[[1380067200.0, 1381363200.0, 0.5750217170307492], [1382140800.0, 1385445600.0, 0.28330768970363335]]","[[1380736800, 1384732800]]",,0,0,1,OK,32.058917,True,09b9730c-8
LSTM-AE,132,YAHOOA2,synthetic_3,0,1.0,1.0,1.0,"[[838.0, 950.0, 0.3266699754435277]]","[[894, 894]]",,0,0,1,OK,14.487506,False,09b9730c-8
LSTM-AE,133,YAHOOA2,synthetic_72,0,1.0,1.0,1.0,"[[838.0, 950.0, 0.046645851782287855]]","[[894, 894]]",,0,0,1,OK,11.669601,False,09b9730c-8
LSTM-AE,134,UCR,062-DISTORTEDgaitHunt1,0,1.0,1.0,1.0,"[[1232717400.0, 1232776500.0, 0.2400959638579247]]","[[1232740200, 1232773200]]",,0,0,1,OK,167.651199,True,09b9730c-8
LSTM-AE,135,SMAP,D-7,0,1.0,1.0,1.0,"[[1385596800.0, 1387713600.0, 3.2050093195287546]]","[[1385316000, 1443657600]]",,0,0,1,OK,21.127548,True,09b9730c-8
LSTM-AE,136,SMAP,P-4,0,1.0,1.0,1.0,"[[1299607200.0, 1303300800.0, 0.4950924033413486], [1327298400.0, 1331078400.0, 1.356233285052451], [1381298400.0, 1385035200.0, 1.266129304660076]]","[[1299693600, 1302501600], [1325613600, 1329933600], [1382205600, 1384581600]]",,0,0,3,OK,21.56898,True,09b9730c-8
LSTM-AE,137,YAHOOA2,synthetic_28,0,1.0,1.0,1.0,"[[604.0, 715.0, 0.5541001546481925], [839.0, 950.0, 0.42993201305586315]]","[[659, 660], [894, 895]]",,0,0,2,OK,13.892185,False,09b9730c-8
LSTM-AE,138,SMAP,T-1,0,1.0,1.0,1.0,"[[1337515200.0, 1339696800.0, 0.004989409671380538], [1424498400.0, 1428127200.0, 0.4639717936690341]]","[[1336737600, 1369116000], [1426399200, 1427155200]]",,0,0,2,OK,32.21348,True,09b9730c-8
LSTM-AE,139,SMAP,D-8,0,1.0,1.0,1.0,"[[1371859200.0, 1375660800.0, 1.6752907613137655]]","[[1373414400, 1374494400]]",,0,0,1,OK,19.79469,True,09b9730c-8
LSTM-AE,140,SMAP,F-2,0,1.0,1.0,1.0,"[[1414713600.0, 1418623200.0, 0.1309902665891779], [1429790400.0, 1433656800.0, 0.2985621344000392]]","[[1407067200, 1470916800]]",,0,0,1,OK,21.075804,True,09b9730c-8
LSTM-AE,141,SMAP,A-1,0,1.0,1.0,1.0,"[[1385640000.0, 1389614400.0, 1.267851150396374]]","[[1386331200, 1388145600]]",,0,0,1,OK,22.565763,True,09b9730c-8
LSTM-AE,142,YAHOOA2,synthetic_67,0,1.0,1.0,1.0,"[[603.0, 715.0, 0.5100513097564926], [839.0, 950.0, 0.45917192238015836]]","[[659, 660], [894, 895]]",,0,0,2,OK,11.702888,False,09b9730c-8
LSTM-AE,143,UCR,140-InternalBleeding4,0,1.0,1.0,1.0,"[[1224229500.0, 1224246300.0, 0.10274074254230568]]","[[1224221700, 1224329100]]",,0,0,1,OK,17.339826,True,09b9730c-8
LSTM-AE,144,YAHOOA2,synthetic_65,0,1.0,1.0,1.0,"[[570.0, 715.0, 0.2528554116863932], [839.0, 951.0, 1.0244824912381396]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,13.813814,False,09b9730c-8
LSTM-AE,145,YAHOOA2,synthetic_59,0,1.0,1.0,1.0,"[[560.0, 715.0, 0.20231624113217225], [839.0, 951.0, 0.8294435266916959]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,15.688333,False,09b9730c-8
LSTM-AE,146,SMAP,E-11,0,1.0,1.0,1.0,"[[1391796000.0, 1395252000.0, 0.4747196326153553], [1404648000.0, 1406397600.0, 3.6444244151438063]]","[[1393027200, 1394107200], [1406289600, 1411538400]]",,0,0,2,OK,30.780163,True,09b9730c-8
LSTM-AE,147,YAHOOA2,synthetic_70,0,1.0,1.0,1.0,"[[603.0, 715.0, 0.8014936478996992], [839.0, 950.0, 0.8031497201435358]]","[[659, 660], [894, 895]]",,0,0,2,OK,15.635147,False,09b9730c-8
LSTM-AE,148,YAHOOA2,synthetic_58,0,1.0,1.0,1.0,"[[604.0, 715.0, 0.4887007149066453], [839.0, 950.0, 0.5574453064363653]]","[[659, 660], [894, 895]]",,0,0,2,OK,14.839152,False,09b9730c-8
LSTM-AE,149,SMAP,E-2,0,1.0,1.0,1.0,"[[1405296000.0, 1406743200.0, 0.9348067163850984]]","[[1405944000, 1436119200]]",,0,0,1,OK,29.636364,True,09b9730c-8
LSTM-AE,150,SMAP,E-8,0,1.0,1.0,1.0,"[[1408060800.0, 1411560000.0, 0.2258227841367189]]","[[1401667200, 1415102400]]",,0,0,1,OK,25.110592,True,09b9730c-8
LSTM-AE,151,SMAP,E-3,0,1.0,1.0,1.0,"[[1404540000.0, 1408060800.0, 0.3928424423284031]]","[[1395057600, 1464436800]]",,0,0,1,OK,31.071301,True,09b9730c-8
LSTM-AE,152,YAHOOA2,synthetic_64,0,1.0,1.0,1.0,"[[604.0, 715.0, 0.5626630162727272], [839.0, 950.0, 0.1459599695254957]]","[[659, 660], [894, 895]]",,0,0,2,OK,15.505708,False,09b9730c-8
LSTM-AE,153,YAHOOA3,A3Benchmark-TS40,0,0.9411764705882353,0.8888888888888888,1.0,"[[71.0, 174.0, 0.048310174562843075], [442.0, 555.0, 0.20782069410018866], [660.0, 767.0, 0.0662909140787912], [1174.0, 1276.0, 0.024333349526399595], [1282.0, 1382.0, 0.12767997600356595]]","[[117, 117], [119, 119], [498, 499], [717, 717], [1070, 1070], [1228, 1228], [1325, 1325], [1339, 1339], [1370, 1370]]",,0,1,8,OK,17.717095,False,09b9730c-8
LSTM-AE,154,YAHOOA3,A3Benchmark-TS6,0,0.9090909090909091,0.8333333333333334,1.0,"[[317.0, 424.0, 0.12647901300652217], [456.0, 570.0, 0.1442683145977834], [895.0, 1009.0, 0.5029948096251399], [1232.0, 1415.0, 0.22584093336998756]]","[[249, 249], [367, 367], [513, 513], [952, 952], [1289, 1289], [1358, 1358]]",,0,1,5,OK,16.695917,False,09b9730c-8
LSTM-AE,155,YAHOOA1,real_62,0,0.9090909090909091,1.0,0.8333333333333334,"[[1.0, 66.0, 0.9100215479763434], [103.0, 208.0, 0.6568292358026718], [422.0, 526.0, 0.17853183640568138], [688.0, 740.0, 2.7744897345372346]]","[[13, 14], [155, 155], [727, 727], [737, 737], [740, 741]]",,1,0,5,OK,9.547852,False,09b9730c-8
LSTM-AE,156,YAHOOA1,real_66,0,0.9090909090909091,0.8333333333333334,1.0,"[[1213.0, 1371.0, 0.9547329971807297]]","[[1314, 1317], [1325, 1327], [1329, 1331], [1341, 1341], [1347, 1348], [1411, 1418]]",,0,1,5,OK,11.347473,False,09b9730c-8
LSTM-AE,157,realAdExchange,exchange-4_cpm_results,0,0.888888888888889,1.0,0.8,"[[1310613301.0, 1311005701.0, 0.17071248510560794], [1311138901.0, 1311534901.0, 0.667253364587809], [1312118101.0, 1312506901.0, 0.15160957770490677], [1313874901.0, 1314285301.0, 0.7582728732864399], [1314324901.0, 1314735301.0, 0.15443362762979326]]","[[1310728501, 1310872501], [1312103701, 1312254901], [1314008101, 1314152101], [1314458101, 1314602101]]",,1,0,4,OK,13.716548,False,09b9730c-8
LSTM-AE,158,YAHOOA3,A3Benchmark-TS84,0,0.888888888888889,0.8,1.0,"[[201.0, 303.0, 0.03455077781258111], [1415.0, 1516.0, 0.07202225848648798]]","[[223, 223], [254, 254], [284, 284], [312, 312], [1459, 1459]]",,0,1,4,OK,17.35318,False,09b9730c-8
LSTM-AE,159,YAHOOA3,A3Benchmark-TS36,0,0.888888888888889,1.0,0.8,"[[1.0, 58.0, 0.2839826306752963], [484.0, 598.0, 0.2796188091824735], [616.0, 730.0, 0.34673654226621925], [1247.0, 1361.0, 0.14028053427257306]]","[[541, 541], [673, 673], [1304, 1304], [1342, 1342]]",,1,0,4,OK,16.958575,False,09b9730c-8
LSTM-AE,160,YAHOOA1,real_67,0,0.888888888888889,0.8,1.0,"[[1305.0, 1410.0, 1.313226203237323]]","[[1385, 1386], [1395, 1400], [1402, 1406], [1408, 1411], [1418, 1423]]",,0,1,4,OK,13.434817,False,09b9730c-8
LSTM-AE,161,YAHOOA1,real_60,0,0.888888888888889,0.8,1.0,"[[393.0, 505.0, 1.4096412417693158], [788.0, 900.0, 0.13572675525360037], [1154.0, 1265.0, 1.136391832804184]]","[[448, 449], [457, 459], [844, 844], [1208, 1212], [1455, 1459]]",,0,1,4,OK,11.848377,False,09b9730c-8
LSTM-AE,162,YAHOOA1,real_8,0,0.8571428571428571,1.0,0.75,"[[146.0, 310.0, 0.15994867153331016], [829.0, 940.0, 0.9043660417307633], [1165.0, 1276.0, 1.614169024044044]]","[[884, 885], [937, 937], [1217, 1223]]",,1,0,3,OK,12.347986,False,09b9730c-8
LSTM-AE,163,YAHOOA2,synthetic_11,0,0.8571428571428571,1.0,0.75,"[[1.0, 57.0, 0.7462811021991224], [559.0, 715.0, 0.23527515598552395], [839.0, 951.0, 1.1238445185120236]]","[[624, 626], [659, 661], [894, 896]]",,1,0,3,OK,15.305695,False,09b9730c-8
LSTM-AE,164,realTweets,Twitter_volume_CRM,0,0.8571428571428571,1.0,0.75,"[[1425884573.0, 1425978773.0, 0.31255286231511076], [1426750373.0, 1426848173.0, 0.3494033782856175], [1427350373.0, 1427444573.0, 0.44929649937093546], [1428538973.0, 1428634373.0, 0.21965632553095263]]","[[1425844973, 1426003973], [1426723373, 1426882373], [1427313773, 1427472773]]",,1,0,3,OK,33.895729,False,09b9730c-8
LSTM-AE,165,YAHOOA2,synthetic_68,0,0.8571428571428571,1.0,0.75,"[[1.0, 57.0, 0.5983531481461926], [570.0, 715.0, 0.29223968853439125], [840.0, 950.0, 0.44621829112570943]]","[[624, 626], [659, 661], [894, 896]]",,1,0,3,OK,15.561187,False,09b9730c-8
LSTM-AE,166,YAHOOA2,synthetic_92,0,0.8571428571428571,1.0,0.75,"[[570.0, 715.0, 0.2463584776648608], [839.0, 951.0, 0.6595704032767092], [1369.0, 1420.0, 0.11675844849289163]]","[[624, 626], [659, 661], [894, 896]]",,1,0,3,OK,15.017966,False,09b9730c-8
LSTM-AE,167,YAHOOA3,A3Benchmark-TS22,0,0.8571428571428571,0.75,1.0,"[[674.0, 788.0, 0.26275341837075644], [1122.0, 1246.0, 0.0564111161034699]]","[[731, 731], [895, 895], [1178, 1178], [1203, 1203]]",,0,1,3,OK,17.45733,False,09b9730c-8
LSTM-AE,168,YAHOOA2,synthetic_5,0,0.8571428571428571,1.0,0.75,"[[570.0, 715.0, 0.4245617372397175], [839.0, 951.0, 0.9614349185482796], [1358.0, 1420.0, 0.3405693793318145]]","[[624, 626], [659, 661], [894, 896]]",,1,0,3,OK,15.080189,False,09b9730c-8
LSTM-AE,169,YAHOOA2,synthetic_80,0,0.8571428571428571,1.0,0.75,"[[1.0, 53.0, 0.17043958914232069], [570.0, 715.0, 0.20314339370342652], [839.0, 951.0, 0.6825488428077217]]","[[624, 626], [659, 661], [894, 896]]",,1,0,3,OK,15.25301,False,09b9730c-8
LSTM-AE,170,YAHOOA1,real_17,0,0.8571428571428571,1.0,0.75,"[[48.0, 100.0, 0.32933007448949925], [685.0, 830.0, 0.45024393593128503], [969.0, 1073.0, 0.28553148411170304], [1304.0, 1410.0, 0.10410530603100995]]","[[769, 882], [1012, 1046], [1347, 1424]]",,1,0,3,OK,13.01395,False,09b9730c-8
LSTM-AE,171,YAHOOA3,A3Benchmark-TS24,0,0.8571428571428571,0.75,1.0,"[[136.0, 248.0, 0.24932924750909297], [350.0, 453.0, 0.07095380152492015], [700.0, 779.0, 0.11282093556608097], [863.0, 969.0, 0.25989871916284873], [1380.0, 1481.0, 0.03976030155807324]]","[[191, 191], [396, 396], [752, 752], [790, 790], [912, 912], [920, 920], [1120, 1120], [1436, 1436]]",,0,2,6,OK,17.771491,False,09b9730c-8
LSTM-AE,172,YAHOOA2,synthetic_62,0,0.8571428571428571,1.0,0.75,"[[554.0, 715.0, 0.5063678800935171], [839.0, 951.0, 1.2680232401752618], [1348.0, 1420.0, 0.18885912851051284]]","[[624, 626], [659, 661], [894, 896]]",,1,0,3,OK,15.620955,False,09b9730c-8
LSTM-AE,173,YAHOOA3,A3Benchmark-TS31,0,0.8333333333333333,0.7142857142857143,1.0,"[[659.0, 767.0, 0.6603412139365866], [1005.0, 1119.0, 0.6769726381866509], [1341.0, 1450.0, 0.29565044051683087]]","[[362, 362], [382, 382], [710, 710], [716, 716], [1062, 1062], [1076, 1076], [1398, 1398]]",,0,2,5,OK,17.337591,False,09b9730c-8
LSTM-AE,174,YAHOOA3,A3Benchmark-TS89,0,0.8181818181818181,0.6923076923076923,1.0,"[[1.0, 167.0, 0.4660379987938794], [592.0, 706.0, 0.6306551694117815], [884.0, 998.0, 0.4554122260357096], [1589.0, 1679.0, 0.10633932052768716]]","[[18, 19], [110, 110], [112, 112], [195, 195], [635, 635], [649, 649], [661, 661], [941, 941], [1272, 1272], [1347, 1347], [1532, 1532], [1642, 1642], [1646, 1646]]",,0,4,9,OK,17.314003,False,09b9730c-8
LSTM-AE,175,YAHOOA1,real_20,0,0.8,0.6666666666666666,1.0,"[[471.0, 618.0, 0.43457688818737605], [1117.0, 1229.0, 1.035979492511918]]","[[542, 565], [1173, 1174], [1279, 1285]]",,0,1,2,OK,12.070843,False,09b9730c-8
LSTM-AE,176,YAHOOA1,real_24,0,0.8,0.6666666666666666,1.0,"[[1297.0, 1460.0, 0.6672259792806434]]","[[425, 425], [1347, 1347], [1448, 1461]]",,0,1,2,OK,12.1624,False,09b9730c-8
LSTM-AE,177,MSL,T-8,0,0.8,1.0,0.6666666666666666,"[[1242950400.0, 1245175200.0, 0.5812835875434235], [1256904000.0, 1259344800.0, 0.16229064983232355], [1267423200.0, 1269669600.0, 0.40623872929274873]]","[[1257768000, 1259064000], [1267704000, 1268568000]]",,1,0,2,OK,11.043806,True,09b9730c-8
LSTM-AE,178,realTweets,Twitter_volume_KO,0,0.8,0.6666666666666666,1.0,"[[1426803173.0, 1426908773.0, 0.7506426369104842], [1428984173.0, 1429069373.0, 0.1342258439171448]]","[[1426774373, 1426932773], [1428450173, 1428608573], [1428936773, 1429095173]]",,0,1,2,OK,33.368194,False,09b9730c-8
LSTM-AE,179,SMAP,E-1,0,0.8,1.0,0.6666666666666666,"[[1391774400.0, 1395273600.0, 0.4708549966179669], [1404820800.0, 1406397600.0, 2.0349181302636064], [1421690400.0, 1425362400.0, 0.45610139652938797]]","[[1393027200, 1393675200], [1406203200, 1416484800]]",,1,0,2,OK,31.476683,True,09b9730c-8
LSTM-AE,180,SMAP,E-10,0,0.8,1.0,0.6666666666666666,"[[1391796000.0, 1395252000.0, 0.5308128940485766], [1404712800.0, 1406332800.0, 3.4545922690568425], [1422360000.0, 1425470400.0, 0.48005234665884594]]","[[1393027200, 1394107200], [1406008800, 1411840800]]",,1,0,2,OK,30.87745,True,09b9730c-8
LSTM-AE,181,YAHOOA4,A4Benchmark-TS49,0,0.8,0.6666666666666666,1.0,"[[483.0, 613.0, 0.04608427534909802], [794.0, 903.0, 0.16515795210863804]]","[[538, 538], [564, 564], [797, 797], [846, 846], [851, 851], [890, 890], [1197, 1197], [1421, 1421], [1473, 1473]]",,0,3,6,OK,16.822693,False,09b9730c-8
LSTM-AE,182,YAHOOA3,A3Benchmark-TS25,0,0.8,1.0,0.6666666666666666,"[[1.0, 67.0, 0.7173487656161214], [1058.0, 1172.0, 0.33716020737295077], [1247.0, 1348.0, 0.06900029088638765]]","[[1115, 1115], [1291, 1291]]",,1,0,2,OK,17.719913,False,09b9730c-8
LSTM-AE,183,YAHOOA3,A3Benchmark-TS28,0,0.8,1.0,0.6666666666666666,"[[1.0, 61.0, 0.5163041738084992], [303.0, 417.0, 0.2757161893095126], [1175.0, 1289.0, 0.46937179632559645]]","[[360, 360], [1232, 1232]]",,1,0,2,OK,16.819676,False,09b9730c-8
LSTM-AE,184,realAWSCloudwatch,rds_cpu_utilization_e47b3b,0,0.8,1.0,0.6666666666666666,"[[1397329320.0, 1397400120.0, 1.0308414138663375], [1397802720.0, 1397841120.0, 1.5229624050442443], [1398114120.0, 1398184320.0, 0.23789296715816324]]","[[1397334720, 1397394720], [1397826420, 1397886420]]",,1,0,2,OK,13.653474,False,09b9730c-8
LSTM-AE,185,realAWSCloudwatch,iio_us-east-1_i-a2eb1cd9_NetworkIn,0,0.8,1.0,0.6666666666666666,"[[1381328700.0, 1381421700.0, 1.2727040624587809], [1381517700.0, 1381547700.0, 0.32997737787095693]]","[[1381394100, 1381412700], [1381421100, 1381439700]]",,1,0,2,OK,8.996771,False,09b9730c-8
LSTM-AE,186,YAHOOA1,real_13,0,0.8,0.6666666666666666,1.0,"[[94.0, 199.0, 0.2098943725120899], [1380.0, 1438.0, 1.1803266923936935]]","[[143, 145], [974, 976], [1432, 1437]]",,0,1,2,OK,15.151239,False,09b9730c-8
LSTM-AE,187,YAHOOA1,real_7,0,0.8,0.6666666666666666,1.0,"[[189.0, 333.0, 0.31970183055627915], [1349.0, 1422.0, 0.13083754162353137]]","[[241, 263], [1323, 1345], [1393, 1407]]",,0,1,2,OK,9.074633,False,09b9730c-8
LSTM-AE,188,YAHOOA2,synthetic_7,0,0.8,1.0,0.6666666666666666,"[[1.0, 57.0, 0.33709885376897997], [604.0, 715.0, 0.5735146143687649], [839.0, 950.0, 0.5569089186187159]]","[[659, 660], [894, 895]]",,1,0,2,OK,14.887353,False,09b9730c-8
LSTM-AE,189,realAWSCloudwatch,ec2_cpu_utilization_fe7f93,0,0.8,0.6666666666666666,1.0,"[[1392583620.0, 1392649020.0, 0.4604681373189613], [1392990420.0, 1393054620.0, 0.15970699400825678]]","[[1392593820, 1392634020], [1393003620, 1393043820], [1393144920, 1393185120]]",,0,1,2,OK,15.110585,False,09b9730c-8
LSTM-AE,190,YAHOOA1,real_65,0,0.8,0.6666666666666666,1.0,"[[1333.0, 1423.0, 0.28012249559253]]","[[1211, 1222], [1387, 1388], [1411, 1413]]",,0,1,2,OK,12.29678,False,09b9730c-8
LSTM-AE,191,YAHOOA2,synthetic_89,0,0.8,0.6666666666666666,1.0,"[[570.0, 680.0, 0.06914461707764086]]","[[624, 626], [659, 661], [894, 896]]",,0,1,2,OK,11.907337,False,09b9730c-8
LSTM-AE,192,YAHOOA4,A4Benchmark-TS55,0,0.8,1.0,0.6666666666666666,"[[1.0, 65.0, 0.47604712722910075], [680.0, 780.0, 0.026269847356925342], [1620.0, 1679.0, 0.6151112641840959]]","[[732, 732], [1673, 1673]]",,1,0,2,OK,16.772078,False,09b9730c-8
LSTM-AE,193,YAHOOA3,A3Benchmark-TS46,0,0.8,0.6666666666666666,1.0,"[[426.0, 532.0, 0.07536461499636024], [1337.0, 1442.0, 0.26009234544816734]]","[[483, 483], [1385, 1385], [1482, 1482]]",,0,1,2,OK,17.307312,False,09b9730c-8
LSTM-AE,194,YAHOOA1,real_54,0,0.8,1.0,0.6666666666666666,"[[4.0, 108.0, 0.6744861737520748], [126.0, 230.0, 0.5872273093688483], [291.0, 392.0, 0.054365806877360874]]","[[55, 56], [177, 178]]",,1,0,2,OK,9.881621,False,09b9730c-8
LSTM-AE,195,YAHOOA1,real_36,0,0.8,1.0,0.6666666666666666,"[[368.0, 479.0, 1.2750080551063778], [551.0, 662.0, 0.11415354563858328], [1350.0, 1413.0, 0.06527457882449082]]","[[422, 425], [606, 606]]",,1,0,2,OK,12.271741,False,09b9730c-8
LSTM-AE,196,YAHOOA4,A4Benchmark-TS34,0,0.7999999999999999,0.75,0.8571428571428571,"[[133.0, 318.0, 0.263216213746356], [642.0, 756.0, 0.36956110514452917], [844.0, 944.0, 0.023847006246859204], [1407.0, 1521.0, 0.2777786371277447], [1539.0, 1650.0, 0.271895749649053]]","[[9, 9], [70, 70], [185, 185], [190, 190], [261, 261], [699, 699], [1464, 1464], [1596, 1596]]",,1,2,6,OK,16.255624,False,09b9730c-8
LSTM-AE,197,YAHOOA3,A3Benchmark-TS75,0,0.782608695652174,0.6428571428571429,1.0,"[[207.0, 321.0, 0.3420988208004548], [745.0, 857.0, 0.06574515247491167], [1475.0, 1578.0, 0.07463628682582182]]","[[6, 6], [28, 28], [253, 253], [264, 264], [295, 295], [753, 753], [802, 802], [1058, 1058], [1353, 1353], [1521, 1521], [1532, 1532], [1554, 1554], [1569, 1569], [1619, 1619]]",,0,5,9,OK,17.036395,False,09b9730c-8
LSTM-AE,198,YAHOOA4,A4Benchmark-TS72,0,0.7499999999999999,0.6,1.0,"[[212.0, 317.0, 0.1460026896900909], [378.0, 478.0, 0.029727631051926016], [1063.0, 1174.0, 0.12533143408322356]]","[[138, 138], [258, 258], [435, 435], [1036, 1036], [1117, 1117]]",,0,2,3,OK,17.554635,False,09b9730c-8
LSTM-AE,199,YAHOOA2,synthetic_71,0,0.7499999999999999,1.0,0.6,"[[1.0, 53.0, 0.18148178896968878], [559.0, 715.0, 0.2096374192699212], [839.0, 951.0, 1.0332597666666088], [1368.0, 1420.0, 0.2330758048523238]]","[[624, 626], [659, 661], [894, 896]]",,2,0,3,OK,15.174087,False,09b9730c-8
LSTM-AE,200,YAHOOA2,synthetic_2,0,0.7499999999999999,1.0,0.6,"[[1.0, 55.0, 0.3617326080539701], [506.0, 563.0, 0.12135662718394657], [570.0, 715.0, 0.3779507303349422], [839.0, 951.0, 1.196536366537236]]","[[624, 626], [659, 661], [894, 896]]",,2,0,3,OK,14.919523,False,09b9730c-8
LSTM-AE,201,YAHOOA4,A4Benchmark-TS30,0,0.7499999999999999,0.6,1.0,"[[274.0, 388.0, 0.03696409061291529], [890.0, 991.0, 0.021151608074505876]]","[[331, 331], [361, 361], [668, 668], [947, 947], [1434, 1434]]",,0,2,3,OK,17.753701,False,09b9730c-8
LSTM-AE,202,YAHOOA1,real_41,0,0.7499999999999999,1.0,0.6,"[[166.0, 304.0, 0.252953177543599], [529.0, 604.0, 0.004013455248416215], [1089.0, 1146.0, 0.05229168465202378], [1160.0, 1270.0, 0.056802695783931184]]","[[222, 222], [1201, 1201], [1215, 1215]]",,2,0,3,OK,12.880068,False,09b9730c-8
LSTM-AE,203,YAHOOA4,A4Benchmark-TS90,0,0.7368421052631579,0.5833333333333334,1.0,"[[438.0, 546.0, 0.23279549462437046], [652.0, 766.0, 0.2269400907304968], [1130.0, 1339.0, 0.06536879170354024]]","[[113, 113], [252, 252], [458, 458], [489, 489], [495, 495], [709, 709], [1183, 1183], [1285, 1285], [1305, 1305], [1368, 1368], [1620, 1620], [1664, 1664]]",,0,5,7,OK,17.198356,False,09b9730c-8
LSTM-AE,204,YAHOOA4,A4Benchmark-TS2,0,0.7272727272727272,0.8,0.6666666666666666,"[[1.0, 62.0, 0.5830023888709702], [377.0, 491.0, 0.38320923714740535], [667.0, 781.0, 0.05799363917290441], [1198.0, 1310.0, 0.1361948804311044], [1629.0, 1679.0, 0.09270143959041426]]","[[434, 434], [686, 686], [724, 724], [1255, 1255], [1420, 1420]]",,2,1,4,OK,17.60288,False,09b9730c-8
