pipeline,rank,dataset,signal,iteration,f1,recall,precision,observed,expected,tn,fp,fn,tp,status,elapsed,split,run_id
LSTM-VAE (M),111,UCR,163-apneaecg2,0,1.0,1.0,1.0,"[[1229089500.0, 1229176800.0, 0.8050501463867556]]","[[1229104200, 1229149200]]",,0,0,1,OK,101.230549,True,f3a9a8b6-8
LSTM-VAE (M),112,UCR,060-DISTORTEDgait2,0,1.0,1.0,1.0,"[[1236788100.0, 1236873000.0, 0.29171870714860004]]","[[1236769200, 1236859200]]",,0,0,1,OK,198.51722,True,f3a9a8b6-8
LSTM-VAE (M),113,UCR,030-DISTORTEDInternalBleeding19,0,1.0,1.0,1.0,"[[1224055500.0, 1224095700.0, 0.20320318179735752]]","[[1224075300, 1224078300]]",,0,0,1,OK,30.638521,True,f3a9a8b6-8
LSTM-VAE (M),114,UCR,170-gaitHunt1,0,1.0,1.0,1.0,"[[1232719800.0, 1232808300.0, 0.9363466238734499]]","[[1232740200, 1232773200]]",,0,0,1,OK,168.046155,True,f3a9a8b6-8
LSTM-VAE (M),115,UCR,162-WalkingAceleration5,0,1.0,1.0,1.0,"[[1224586500.0, 1224623100.0, 0.1781484437397317]]","[[1224595200, 1224612900]]",,0,0,1,OK,27.161975,True,f3a9a8b6-8
LSTM-VAE (M),116,UCR,025-DISTORTEDInternalBleeding14,0,1.0,1.0,1.0,"[[1224479400.0, 1224527700.0, 0.7152838737405791]]","[[1224501300, 1224509400]]",,0,0,1,OK,28.66364,True,f3a9a8b6-8
LSTM-VAE (M),117,UCR,168-gait2,0,1.0,1.0,1.0,"[[1236786000.0, 1236875100.0, 0.614851716730228]]","[[1236769200, 1236859200]]",,0,0,1,OK,200.398092,True,f3a9a8b6-8
LSTM-VAE (M),118,UCR,070-DISTORTEDltstdbs30791AI,0,1.0,1.0,1.0,"[[1238566800.0, 1238657400.0, 2.51324093986628]]","[[1238599200, 1238659200]]",,0,0,1,OK,165.461728,True,f3a9a8b6-8
LSTM-VAE (M),119,UCR,129-GP711MarkerLFM5z3,0,1.0,1.0,1.0,"[[1224585300.0, 1224632400.0, 1.1077466536071243]]","[[1224603600, 1224617100]]",,0,0,1,OK,45.428909,True,f3a9a8b6-8
LSTM-VAE (M),120,UCR,171-gaitHunt2,0,1.0,1.0,1.0,"[[1232196600.0, 1232307900.0, 0.8695646609951884]]","[[1232179200, 1232374200]]",,0,0,1,OK,166.309016,True,f3a9a8b6-8
LSTM-VAE (M),121,UCR,009-DISTORTEDCIMIS44AirTemperature5,0,1.0,1.0,1.0,"[[1224261000.0, 1224301800.0, 0.2894253625701686]]","[[1224274800, 1224289200]]",,0,0,1,OK,37.043624,True,f3a9a8b6-8
LSTM-VAE (M),122,UCR,172-gaitHunt3,0,1.0,1.0,1.0,"[[1234309500.0, 1234390500.0, 0.48449397923498033], [1234420200.0, 1234458300.0, 0.03607350723917426], [1234509000.0, 1234563000.0, 0.36834276035651986]]","[[1234339200, 1234579200]]",,0,0,1,OK,208.983914,True,f3a9a8b6-8
LSTM-VAE (M),123,UCR,054-DISTORTEDWalkingAceleration5,0,1.0,1.0,1.0,"[[1224585300.0, 1224623100.0, 0.2420730910592987]]","[[1224595200, 1224612900]]",,0,0,1,OK,27.468834,True,f3a9a8b6-8
LSTM-VAE (M),124,UCR,089-DISTORTEDtiltAPB1,0,1.0,1.0,1.0,"[[1257076500.0, 1257148800.0, 0.1481050863700481]]","[[1257104100, 1257124200]]",,0,0,1,OK,717.141848,True,f3a9a8b6-8
LSTM-VAE (M),125,UCR,218-STAFFIIIDatabase,0,1.0,1.0,1.0,"[[1286029200.0, 1286118600.0, 0.8948941479640017]]","[[1286035200, 1286230200]]",,0,0,1,OK,516.888193,True,f3a9a8b6-8
LSTM-VAE (M),126,YAHOOA1,real_45,0,1.0,1.0,1.0,"[[1205.0, 1317.0, 0.326403003515218]]","[[1261, 1261]]",,0,0,1,OK,16.005108,False,f3a9a8b6-8
LSTM-VAE (M),127,UCR,197-tiltAPB1,0,1.0,1.0,1.0,"[[1257066900.0, 1257141900.0, 0.2107304476234279]]","[[1257104100, 1257124200]]",,0,0,1,OK,719.577128,True,f3a9a8b6-8
LSTM-VAE (M),128,SMAP,D-3,0,1.0,1.0,1.0,"[[1399766400.0, 1402185600.0, 3.0588434355126943]]","[[1397887200, 1468627200]]",,0,0,1,OK,33.720802,True,f3a9a8b6-8
LSTM-VAE (M),129,YAHOOA1,real_16,0,1.0,1.0,1.0,"[[1296.0, 1408.0, 1.5487353680815572]]","[[1350, 1352]]",,0,0,1,OK,15.352403,False,f3a9a8b6-8
LSTM-VAE (M),130,SMAP,A-9,0,1.0,1.0,1.0,"[[1417500000.0, 1419897600.0, 0.07739737506856498]]","[[1337968800, 1421431200]]",,0,0,1,OK,19.056759,True,f3a9a8b6-8
LSTM-VAE (M),131,MSL,P-14,0,1.0,1.0,1.0,"[[1383372000.0, 1385208000.0, 3.9899320544703634]]","[[1383847200, 1387735200]]",,0,0,1,OK,28.488652,True,f3a9a8b6-8
LSTM-VAE (M),132,SMAP,F-2,0,1.0,1.0,1.0,"[[1414713600.0, 1418623200.0, 0.1447017334987039], [1429855200.0, 1433678400.0, 0.3201236960794562]]","[[1407067200, 1470916800]]",,0,0,1,OK,33.765122,True,f3a9a8b6-8
LSTM-VAE (M),133,SMAP,G-4,0,1.0,1.0,1.0,"[[1377712800.0, 1381449600.0, 1.3562326979095451]]","[[1379224800, 1379872800]]",,0,0,1,OK,30.576314,True,f3a9a8b6-8
LSTM-VAE (M),134,SMAP,T-3,0,1.0,1.0,1.0,"[[1329566400.0, 1333519200.0, 0.7696753101926267], [1396418400.0, 1400371200.0, 0.7836310409418741]]","[[1330257600, 1332028800], [1397260800, 1399420800]]",,0,0,2,OK,33.361661,True,f3a9a8b6-8
LSTM-VAE (M),135,SMAP,D-11,0,1.0,1.0,1.0,"[[1370325600.0, 1373738400.0, 0.9027675646448512]]","[[1371448800, 1372744800]]",,0,0,1,OK,25.385033,True,f3a9a8b6-8
LSTM-VAE (M),136,SMAP,D-12,0,1.0,1.0,1.0,"[[1343800800.0, 1347278400.0, 0.7048594402411995]]","[[1341403200, 1400565600]]",,0,0,1,OK,14.660466,True,f3a9a8b6-8
LSTM-VAE (M),137,MSL,D-16,0,1.0,1.0,1.0,"[[1267790400.0, 1269756000.0, 0.25420735286949653]]","[[1267120800, 1281160800]]",,0,0,1,OK,16.740277,True,f3a9a8b6-8
LSTM-VAE (M),138,YAHOOA1,real_10,0,1.0,1.0,1.0,"[[1377.0, 1438.0, 1.9000082989513738]]","[[1427, 1439]]",,0,0,1,OK,15.723057,False,f3a9a8b6-8
LSTM-VAE (M),139,SMAP,E-6,0,1.0,1.0,1.0,"[[1404540000.0, 1408341600.0, 1.5115798529548534]]","[[1406203200, 1407607200]]",,0,0,1,OK,32.748262,True,f3a9a8b6-8
LSTM-VAE (M),140,SMAP,G-6,0,1.0,1.0,1.0,"[[1404777600.0, 1408471200.0, 1.8157871987088905]]","[[1406008800, 1408168800]]",,0,0,1,OK,33.482558,True,f3a9a8b6-8
LSTM-VAE (M),141,SMAP,G-7,0,1.0,1.0,1.0,"[[1353672000.0, 1357495200.0, 1.514246330227938], [1383436800.0, 1387195200.0, 1.2030559808380086], [1438581600.0, 1442253600.0, 1.6721688056813573]]","[[1354492800, 1356652800], [1384732800, 1385812800], [1438948800, 1441432800]]",,0,0,3,OK,30.35674,True,f3a9a8b6-8
LSTM-VAE (M),142,SMAP,P-7,0,1.0,1.0,1.0,"[[1391428800.0, 1393869600.0, 0.7077084913470251]]","[[1391364000, 1427004000]]",,0,0,1,OK,32.925234,True,f3a9a8b6-8
LSTM-VAE (M),143,SMAP,R-1,0,1.0,1.0,1.0,"[[1381536000.0, 1385208000.0, 1.6573227917590492]]","[[1382313600, 1384041600]]",,0,0,1,OK,31.737157,True,f3a9a8b6-8
LSTM-VAE (M),144,SMAP,A-5,0,1.0,1.0,1.0,"[[1296540000.0, 1298268000.0, 3.479788467883936]]","[[1297447200, 1298527200]]",,0,0,1,OK,14.179349,True,f3a9a8b6-8
LSTM-VAE (M),145,SMAP,A-6,0,1.0,1.0,1.0,"[[1277294400.0, 1280448000.0, 0.8015130889265476]]","[[1278374400, 1279238400]]",,0,0,1,OK,13.970802,True,f3a9a8b6-8
LSTM-VAE (M),146,SMAP,E-3,0,1.0,1.0,1.0,"[[1404626400.0, 1408384800.0, 0.5178574649624672]]","[[1395057600, 1464436800]]",,0,0,1,OK,31.970589,True,f3a9a8b6-8
LSTM-VAE (M),147,YAHOOA1,real_63,0,1.0,1.0,1.0,"[[1387.0, 1438.0, 0.26170561577522433]]","[[1432, 1439]]",,0,0,1,OK,15.549723,False,f3a9a8b6-8
LSTM-VAE (M),148,SMAP,E-2,0,1.0,1.0,1.0,"[[1405252800.0, 1406743200.0, 1.0428324481204152]]","[[1405944000, 1436119200]]",,0,0,1,OK,30.914483,True,f3a9a8b6-8
LSTM-VAE (M),149,MSL,T-5,0,1.0,1.0,1.0,"[[1296842400.0, 1299391200.0, 1.6540511769296873]]","[[1297814400, 1298354400]]",,0,0,1,OK,23.634046,True,f3a9a8b6-8
LSTM-VAE (M),150,SMAP,G-3,0,1.0,1.0,1.0,"[[1368576000.0, 1372399200.0, 0.573379000886717]]","[[1370217600, 1371297600]]",,0,0,1,OK,31.160677,True,f3a9a8b6-8
LSTM-VAE (M),151,MSL,P-10,0,1.0,1.0,1.0,"[[1414216800.0, 1416052800.0, 4.251038627181354]]","[[1415016000, 1417824000]]",,0,0,1,OK,36.51155,True,f3a9a8b6-8
LSTM-VAE (M),152,MSL,M-2,0,1.0,1.0,1.0,"[[1306994400.0, 1309219200.0, 0.008601678833218291]]","[[1294488000, 1319112000]]",,0,0,1,OK,22.77687,True,f3a9a8b6-8
LSTM-VAE (M),153,YAHOOA1,real_9,0,1.0,1.0,1.0,"[[599.0, 709.0, 0.8140199634879527], [774.0, 886.0, 0.7853196598397574], [919.0, 1030.0, 0.22899420838250278], [1260.0, 1370.0, 0.4471558390413319]]","[[654, 657], [830, 830], [974, 974], [1315, 1316]]",,0,0,4,OK,14.776565,False,f3a9a8b6-8
LSTM-VAE (M),154,SMAP,D-2,0,1.0,1.0,1.0,"[[1466013600.0, 1468972800.0, 0.20381511781365375]]","[[1378317600, 1469404800]]",,0,0,1,OK,33.852797,True,f3a9a8b6-8
LSTM-VAE (M),155,SMAP,D-4,0,1.0,1.0,1.0,"[[1396526400.0, 1398816000.0, 3.649899011518252]]","[[1396872000, 1467007200]]",,0,0,1,OK,30.556402,True,f3a9a8b6-8
LSTM-VAE (M),156,realAWSCloudwatch,ec2_cpu_utilization_5f5533,0,1.0,1.0,1.0,"[[1392730020.0, 1392800220.0, 0.05679793914265959], [1393225020.0, 1393265220.0, 0.15237738485181962]]","[[1392735720, 1392795720], [1393233420, 1393293420]]",,0,0,2,OK,20.997088,False,f3a9a8b6-8
LSTM-VAE (M),157,realAWSCloudwatch,ec2_cpu_utilization_53ea38,0,1.0,1.0,1.0,"[[1392804600.0, 1392870000.0, 0.05284782245703667], [1393153200.0, 1393222800.0, 0.43801748731067325]]","[[1392803400, 1392863400], [1393152300, 1393212300]]",,0,0,2,OK,20.668984,False,f3a9a8b6-8
LSTM-VAE (M),158,realAWSCloudwatch,ec2_cpu_utilization_825cc2,0,1.0,1.0,1.0,"[[1397541240.0, 1397687640.0, 0.37819996780077036]]","[[1397539440, 1397642040]]",,0,0,1,OK,20.325728,False,f3a9a8b6-8
LSTM-VAE (M),159,SMAP,P-3,0,1.0,1.0,1.0,"[[1400932800.0, 1404907200.0, 0.4935146944544501], [1409011200.0, 1411776000.0, 0.34658889508055934]]","[[1401148800, 1429984800]]",,0,0,1,OK,33.472585,True,f3a9a8b6-8
LSTM-VAE (M),160,SMAP,D-1,0,1.0,1.0,1.0,"[[1397973600.0, 1399615200.0, 0.08464318225497902], [1403827200.0, 1405684800.0, 4.810007325557677]]","[[1397757600, 1468130400]]",,0,0,1,OK,33.670089,True,f3a9a8b6-8
LSTM-VAE (M),161,realAWSCloudwatch,ec2_disk_write_bytes_1ef3de,0,1.0,1.0,1.0,"[[1394447040.0, 1394513040.0, 0.4272323251337386]]","[[1394411340, 1394552940]]",,0,0,1,OK,23.608547,False,f3a9a8b6-8
LSTM-VAE (M),162,realAWSCloudwatch,ec2_network_in_257a54,0,1.0,1.0,1.0,"[[1397538840.0, 1397609040.0, 1.4082052864106334]]","[[1397512740, 1397633340]]",,0,0,1,OK,19.405335,False,f3a9a8b6-8
LSTM-VAE (M),163,realAWSCloudwatch,elb_request_count_8c0756,0,1.0,1.0,1.0,"[[1397282640.0, 1397347440.0, 0.07285431250734352], [1398153240.0, 1398223440.0, 0.08581888660046444]]","[[1397286240, 1397346240], [1398158040, 1398218040]]",,0,0,2,OK,19.317041,False,f3a9a8b6-8
LSTM-VAE (M),164,SMAP,A-1,0,1.0,1.0,1.0,"[[1385640000.0, 1389614400.0, 1.2817399270330172]]","[[1386331200, 1388145600]]",,0,0,1,OK,33.899538,True,f3a9a8b6-8
LSTM-VAE (M),165,SMAP,E-8,0,1.0,1.0,1.0,"[[1405404000.0, 1406743200.0, 0.5699137184127031], [1407348000.0, 1411300800.0, 0.13497082253086934]]","[[1401667200, 1415102400]]",,0,0,1,OK,33.457018,True,f3a9a8b6-8
LSTM-VAE (M),166,YAHOOA1,real_21,0,1.0,1.0,1.0,"[[1224.0, 1336.0, 0.49323815806044724], [1350.0, 1419.0, 0.8965984132853686]]","[[1280, 1280], [1403, 1407]]",,0,0,2,OK,16.980402,False,f3a9a8b6-8
LSTM-VAE (M),167,SMAP,G-2,0,1.0,1.0,1.0,"[[1361793600.0, 1365487200.0, 1.0089566854328582]]","[[1363392000, 1364256000]]",,0,0,1,OK,29.191917,True,f3a9a8b6-8
LSTM-VAE (M),168,SMAP,D-6,0,1.0,1.0,1.0,"[[1383220800.0, 1387000800.0, 0.16617873658619284]]","[[1384041600, 1385769600]]",,0,0,1,OK,29.845231,True,f3a9a8b6-8
LSTM-VAE (M),169,SMAP,D-7,0,1.0,1.0,1.0,"[[1385445600.0, 1387713600.0, 2.6491954851676067]]","[[1385316000, 1443657600]]",,0,0,1,OK,29.220812,True,f3a9a8b6-8
LSTM-VAE (M),170,SMAP,P-4,0,1.0,1.0,1.0,"[[1299607200.0, 1303300800.0, 0.5031135807468275], [1327298400.0, 1331078400.0, 1.2801039320899845], [1381298400.0, 1385035200.0, 1.108853981092023]]","[[1299693600, 1302501600], [1325613600, 1329933600], [1382205600, 1384581600]]",,0,0,3,OK,30.398742,True,f3a9a8b6-8
LSTM-VAE (M),171,YAHOOA3,A3Benchmark-TS31,0,0.9333333333333333,1.0,0.875,"[[1.0, 68.0, 0.5866158307231769], [305.0, 439.0, 0.17432419745700709], [659.0, 767.0, 0.7832071302839286], [1005.0, 1129.0, 0.8903681828160281], [1341.0, 1455.0, 0.5416996447004363]]","[[362, 362], [382, 382], [710, 710], [716, 716], [1062, 1062], [1076, 1076], [1398, 1398]]",,1,0,7,OK,18.410956,False,f3a9a8b6-8
LSTM-VAE (M),172,YAHOOA1,real_23,0,0.9090909090909091,0.8333333333333334,1.0,"[[284.0, 392.0, 0.5750234162637665], [633.0, 735.0, 0.3242668371846435], [1350.0, 1419.0, 0.260199061262363]]","[[315, 316], [319, 319], [321, 321], [335, 337], [339, 341], [679, 679], [687, 687], [689, 689], [786, 786], [789, 789], [1402, 1403], [1405, 1406]]",,0,2,10,OK,16.54543,False,f3a9a8b6-8
LSTM-VAE (M),173,YAHOOA3,A3Benchmark-TS52,0,0.9090909090909091,0.8333333333333334,1.0,"[[207.0, 309.0, 0.0974256405291293], [744.0, 844.0, 0.01903344694404564], [900.0, 1002.0, 0.06113477398248663]]","[[24, 24], [264, 264], [281, 281], [787, 787], [814, 814], [957, 957]]",,0,1,5,OK,17.277234,False,f3a9a8b6-8
LSTM-VAE (M),174,YAHOOA1,real_62,0,0.9090909090909091,1.0,0.8333333333333334,"[[1.0, 66.0, 0.9378250504068493], [103.0, 208.0, 0.6701527527974718], [422.0, 526.0, 0.059090918092570235], [661.0, 740.0, 1.3155794380945514]]","[[13, 14], [155, 155], [727, 727], [737, 737], [740, 741]]",,1,0,5,OK,10.601779,False,f3a9a8b6-8
LSTM-VAE (M),175,YAHOOA1,real_66,0,0.9090909090909091,0.8333333333333334,1.0,"[[1212.0, 1371.0, 0.7652615191802977]]","[[1314, 1317], [1325, 1327], [1329, 1331], [1341, 1341], [1347, 1348], [1411, 1418]]",,0,1,5,OK,12.129251,False,f3a9a8b6-8
LSTM-VAE (M),176,YAHOOA3,A3Benchmark-TS7,0,0.888888888888889,0.8,1.0,"[[1.0, 83.0, 0.15557115714500921], [339.0, 451.0, 0.06071783211801339], [1144.0, 1246.0, 0.053195942346571976], [1315.0, 1416.0, 0.05995247180087577]]","[[29, 29], [396, 396], [1200, 1200], [1372, 1372], [1499, 1499]]",,0,1,4,OK,18.642412,False,f3a9a8b6-8
LSTM-VAE (M),177,realAdExchange,exchange-4_cpm_results,0,0.888888888888889,1.0,0.8,"[[1310613301.0, 1311005701.0, 0.17056470292057296], [1311138901.0, 1311534901.0, 0.6643864105856248], [1312118101.0, 1312506901.0, 0.14022232634612922], [1313874901.0, 1314285301.0, 0.7580748874568892], [1314324901.0, 1314735301.0, 0.1517167504033681]]","[[1310728501, 1310872501], [1312103701, 1312254901], [1314008101, 1314152101], [1314458101, 1314602101]]",,1,0,4,OK,17.492922,False,f3a9a8b6-8
LSTM-VAE (M),178,YAHOOA1,real_60,0,0.888888888888889,0.8,1.0,"[[393.0, 505.0, 1.560565139881752], [788.0, 894.0, 0.17928932130336006], [1154.0, 1265.0, 1.2310336324382927]]","[[448, 449], [457, 459], [844, 844], [1208, 1212], [1455, 1459]]",,0,1,4,OK,15.49923,False,f3a9a8b6-8
LSTM-VAE (M),179,YAHOOA3,A3Benchmark-TS36,0,0.888888888888889,1.0,0.8,"[[1.0, 69.0, 0.5536772299576194], [484.0, 598.0, 0.36886100139781686], [616.0, 730.0, 0.3145379335280059], [1247.0, 1361.0, 0.17468649610168643]]","[[541, 541], [673, 673], [1304, 1304], [1342, 1342]]",,1,0,4,OK,17.940151,False,f3a9a8b6-8
LSTM-VAE (M),180,YAHOOA3,A3Benchmark-TS40,0,0.8750000000000001,0.7777777777777778,1.0,"[[69.0, 174.0, 0.04566125957947039], [442.0, 555.0, 0.2551815571170428], [660.0, 766.0, 0.027945462028677478], [1282.0, 1382.0, 0.21090428800419056]]","[[117, 117], [119, 119], [498, 499], [717, 717], [1070, 1070], [1228, 1228], [1325, 1325], [1339, 1339], [1370, 1370]]",,0,2,7,OK,17.858119,False,f3a9a8b6-8
LSTM-VAE (M),181,YAHOOA3,A3Benchmark-TS29,0,0.8571428571428571,0.75,1.0,"[[253.0, 356.0, 0.13788411529548222], [1008.0, 1120.0, 0.08798614594078559], [1252.0, 1354.0, 0.06883905142088137]]","[[308, 308], [1065, 1065], [1297, 1297], [1581, 1581]]",,0,1,3,OK,17.351087,False,f3a9a8b6-8
LSTM-VAE (M),182,YAHOOA1,real_13,0,0.8571428571428571,1.0,0.75,"[[97.0, 199.0, 0.18384620247916886], [372.0, 474.0, 0.09302065689236536], [925.0, 1030.0, 0.045059871011823474], [1379.0, 1438.0, 1.236921490872333]]","[[143, 145], [974, 976], [1432, 1437]]",,1,0,3,OK,16.594769,False,f3a9a8b6-8
LSTM-VAE (M),183,YAHOOA1,real_52,0,0.8571428571428571,0.75,1.0,"[[306.0, 415.0, 0.09266582874580795], [724.0, 835.0, 0.32942219099679126], [1016.0, 1123.0, 0.1077447099064773]]","[[359, 360], [779, 780], [1067, 1067], [1245, 1250]]",,0,1,3,OK,15.746443,False,f3a9a8b6-8
LSTM-VAE (M),184,realTraffic,speed_7578,0,0.8571428571428571,0.75,1.0,"[[1442287140.0, 1442351940.0, 0.6287414679316494], [1442373540.0, 1442438340.0, 0.6171688831157915]]","[[1441978440, 1441986840], [1442316360, 1442325240], [1442401440, 1442409600], [1442412000, 1442420400]]",,0,1,3,OK,10.690696,False,f3a9a8b6-8
LSTM-VAE (M),185,realTweets,Twitter_volume_CRM,0,0.8571428571428571,1.0,0.75,"[[1425885173.0, 1425978173.0, 0.12036159657226166], [1426750373.0, 1426855973.0, 0.33628594348661045], [1427347973.0, 1427445173.0, 0.40764807765512834], [1428532373.0, 1428621773.0, 0.09920839357087857]]","[[1425844973, 1426003973], [1426723373, 1426882373], [1427313773, 1427472773]]",,1,0,3,OK,60.056483,False,f3a9a8b6-8
LSTM-VAE (M),186,YAHOOA2,synthetic_62,0,0.8571428571428571,1.0,0.75,"[[557.0, 715.0, 0.3931654025232985], [839.0, 951.0, 1.4144674160864084], [1366.0, 1420.0, 0.2803015743567034]]","[[624, 626], [659, 661], [894, 896]]",,1,0,3,OK,16.723662,False,f3a9a8b6-8
LSTM-VAE (M),187,YAHOOA2,synthetic_5,0,0.8571428571428571,1.0,0.75,"[[48.0, 111.0, 0.004903650878045585], [570.0, 715.0, 0.410996864593524], [839.0, 951.0, 0.9741231631976812]]","[[624, 626], [659, 661], [894, 896]]",,1,0,3,OK,15.838883,False,f3a9a8b6-8
LSTM-VAE (M),188,YAHOOA2,synthetic_44,0,0.8571428571428571,1.0,0.75,"[[570.0, 715.0, 0.25782406240592215], [839.0, 951.0, 0.9182796729692737], [1355.0, 1420.0, 0.21596371593019867]]","[[624, 626], [659, 661], [894, 896]]",,1,0,3,OK,16.292317,False,f3a9a8b6-8
LSTM-VAE (M),189,YAHOOA1,real_8,0,0.8571428571428571,1.0,0.75,"[[146.0, 312.0, 0.29895255517408964], [829.0, 940.0, 0.8403793996716227], [1165.0, 1276.0, 1.615056821584911]]","[[884, 885], [937, 937], [1217, 1223]]",,1,0,3,OK,16.631848,False,f3a9a8b6-8
LSTM-VAE (M),190,YAHOOA3,A3Benchmark-TS46,0,0.8571428571428571,1.0,0.75,"[[1.0, 67.0, 0.36157858858077563], [426.0, 540.0, 0.21454824085745317], [1328.0, 1538.0, 0.27833305121522156]]","[[483, 483], [1385, 1385], [1482, 1482]]",,1,0,3,OK,18.308544,False,f3a9a8b6-8
LSTM-VAE (M),191,YAHOOA2,synthetic_8,0,0.8571428571428571,1.0,0.75,"[[1.0, 70.0, 0.27587746443655287], [570.0, 715.0, 0.13687924936887977], [840.0, 950.0, 0.3737930778543641]]","[[624, 626], [659, 661], [894, 896]]",,1,0,3,OK,16.63318,False,f3a9a8b6-8
LSTM-VAE (M),192,YAHOOA4,A4Benchmark-TS63,0,0.8333333333333333,0.7142857142857143,1.0,"[[191.0, 357.0, 0.11217773160442525], [444.0, 558.0, 0.1798422777022725], [1241.0, 1427.0, 0.1370097779267391]]","[[64, 64], [85, 85], [246, 246], [302, 302], [501, 501], [1295, 1295], [1376, 1376]]",,0,2,5,OK,17.615878,False,f3a9a8b6-8
LSTM-VAE (M),193,YAHOOA4,A4Benchmark-TS45,0,0.8333333333333333,0.7142857142857143,1.0,"[[554.0, 611.0, 0.010998741785562711], [822.0, 934.0, 0.07505399805010825], [1160.0, 1260.0, 0.008325638062090279]]","[[606, 606], [877, 877], [890, 890], [1207, 1207], [1232, 1232], [1322, 1322], [1442, 1442]]",,0,2,5,OK,18.233422,False,f3a9a8b6-8
LSTM-VAE (M),194,YAHOOA3,A3Benchmark-TS87,0,0.8333333333333333,0.7142857142857143,1.0,"[[178.0, 280.0, 0.1337744071311433], [393.0, 477.0, 0.027885550248577404], [738.0, 844.0, 0.14179721185843674], [1325.0, 1432.0, 0.3539269222946067]]","[[27, 27], [161, 161], [223, 223], [434, 434], [795, 795], [1375, 1375], [1382, 1382]]",,0,2,5,OK,18.389179,False,f3a9a8b6-8
LSTM-VAE (M),195,YAHOOA3,A3Benchmark-TS11,0,0.8333333333333333,0.7142857142857143,1.0,"[[57.0, 127.0, 0.0390232560997821], [359.0, 466.0, 0.07580340347239602], [905.0, 1011.0, 0.16589933118711592], [1302.0, 1410.0, 0.20229005452884324]]","[[76, 76], [117, 117], [152, 152], [415, 415], [956, 956], [1068, 1068], [1359, 1359]]",,0,2,5,OK,18.524007,False,f3a9a8b6-8
LSTM-VAE (M),196,YAHOOA3,A3Benchmark-TS89,0,0.8181818181818181,0.6923076923076923,1.0,"[[1.0, 167.0, 0.5428272668867501], [592.0, 706.0, 0.46655928764958293], [884.0, 998.0, 0.3557799450055387], [1589.0, 1679.0, 0.15823683997590995]]","[[18, 19], [110, 110], [112, 112], [195, 195], [635, 635], [649, 649], [661, 661], [941, 941], [1272, 1272], [1347, 1347], [1532, 1532], [1642, 1642], [1646, 1646]]",,0,4,9,OK,17.49542,False,f3a9a8b6-8
LSTM-VAE (M),197,YAHOOA1,real_67,0,0.8000000000000002,0.8,0.8,"[[102.0, 205.0, 0.06489209969561076], [1306.0, 1410.0, 1.3515351300585337]]","[[1385, 1386], [1395, 1400], [1402, 1406], [1408, 1411], [1418, 1423]]",,1,1,4,OK,16.278681,False,f3a9a8b6-8
LSTM-VAE (M),198,realAWSCloudwatch,rds_cpu_utilization_e47b3b,0,0.8,1.0,0.6666666666666666,"[[1397329320.0, 1397400120.0, 1.1486379738613748], [1397802720.0, 1397883720.0, 0.45244671296524963], [1398117720.0, 1398186120.0, 0.5631863396686771]]","[[1397334720, 1397394720], [1397826420, 1397886420]]",,1,0,2,OK,19.451744,False,f3a9a8b6-8
LSTM-VAE (M),199,realAdExchange,exchange-3_cpc_results,0,0.8,0.6666666666666666,1.0,"[[1310948101.0, 1311354901.0, 0.7518984224423332], [1312949701.0, 1313424901.0, 0.6582348699129741]]","[[1310541301, 1310721301], [1311059701, 1311239701], [1313126101, 1313320501]]",,0,1,2,OK,17.599664,False,f3a9a8b6-8
LSTM-VAE (M),200,SMAP,E-1,0,0.8,1.0,0.6666666666666666,"[[1391796000.0, 1395252000.0, 0.3570973057132721], [1404885600.0, 1406397600.0, 1.7033447026593536], [1421712000.0, 1425535200.0, 0.6100134606824724]]","[[1393027200, 1393675200], [1406203200, 1416484800]]",,1,0,2,OK,33.253085,True,f3a9a8b6-8
LSTM-VAE (M),201,YAHOOA3,A3Benchmark-TS38,0,0.8,0.6666666666666666,1.0,"[[262.0, 376.0, 0.43368462584605105], [860.0, 974.0, 0.42684513798498]]","[[152, 152], [319, 319], [917, 917]]",,0,1,2,OK,18.511478,False,f3a9a8b6-8
LSTM-VAE (M),202,realAWSCloudwatch,ec2_cpu_utilization_fe7f93,0,0.8,0.6666666666666666,1.0,"[[1392583620.0, 1392649020.0, 0.46706266746917074], [1392990420.0, 1393054620.0, 0.16182896649764542]]","[[1392593820, 1392634020], [1393003620, 1393043820], [1393144920, 1393185120]]",,0,1,2,OK,19.364094,False,f3a9a8b6-8
LSTM-VAE (M),203,realAWSCloudwatch,iio_us-east-1_i-a2eb1cd9_NetworkIn,0,0.8,1.0,0.6666666666666666,"[[1381359300.0, 1381421700.0, 1.2223004064327965], [1381517700.0, 1381547700.0, 0.20263691584877302]]","[[1381394100, 1381412700], [1381421100, 1381439700]]",,1,0,2,OK,9.034279,False,f3a9a8b6-8
LSTM-VAE (M),204,SMAP,E-11,0,0.8,1.0,0.6666666666666666,"[[1342353600.0, 1345312800.0, 0.1734722681127108], [1391796000.0, 1394841600.0, 0.31185001051435945], [1404756000.0, 1406397600.0, 2.8735379546437536]]","[[1393027200, 1394107200], [1406289600, 1411538400]]",,1,0,2,OK,33.477726,True,f3a9a8b6-8
